CustomerID,Age,Gender,City,Experience,Salary,Purchased,SignupDate,Country
373,59.0,Female,Tokyo,22.0,100988.93992947758,No,2023-01-08,USA
374,46.0,Male,Delhi,0.0,28957.059340432723,No,2023-01-09,USA
375,35.0,Female,Delhi,2.0,32498.323969012446,Yes,2023-01-10,USA
376,54.0,Male,New York,17.0,88903.85333308188,Yes,2023-01-11,USA
377,31.0,Male,New York,24.0,113973.38618147506,No,2023-01-12,USA
378,23.0,Male,Berlin,9.0,56223.41981919222,Yes,2023-01-13,USA
379,26.0,Male,Berlin,21.0,106717.75644044347,No,2023-01-14,USA
380,29.0,Male,London,2.0,36371.144426542196,No,2023-01-15,USA
381,26.0,Male,Berlin,7.0,58821.8394760214,Yes,2023-01-16,USA
382,29.0,Female,London,13.0,68120.37903881562,Yes,2023-01-17,USA
383,59.0,Male,Tokyo,23.0,106431.23131781844,Yes,2023-01-18,USA
384,51.0,Female,New York,17.0,91566.6772345925,No,2023-01-19,USA
385,52.0,Female,Tokyo,14.0,75803.55771669894,No,2023-01-20,USA
386,32.0,Male,Berlin,21.0,102841.85736780122,Yes,2023-01-21,USA
387,28.0,Male,Tokyo,22.0,107002.7964702287,Yes,2023-01-22,USA
388,28.0,Male,,1.0,34133.02392381347,Yes,2023-01-23,USA
389,48.0,Female,Tokyo,9.0,58789.73514906517,No,2023-01-24,USA
390,40.0,Male,,1.0,34097.14625388991,Yes,2023-01-25,USA
391,27.0,Female,Tokyo,16.0,82869.82517906209,No,2023-01-26,USA
392,31.0,Male,London,7.0,57197.121874987104,Yes,2023-01-27,USA
393,40.0,Male,Berlin,0.0,29540.623922067905,Yes,2023-01-28,USA
394,36.0,Female,Tokyo,8.0,58620.146494382076,No,2023-01-29,USA
395,24.0,Female,Berlin,10.0,75279.70735876134,No,2023-01-30,USA
396,26.0,Male,Delhi,21.0,99071.58218159991,No,2023-01-31,USA
397,42.0,Female,London,15.0,88054.32907616116,No,2023-02-01,USA
398,46.0,Female,Tokyo,6.0,40362.59457180251,Yes,2023-02-02,USA
399,23.0,Female,Delhi,9.0,53186.49338032423,No,2023-02-03,USA
400,,Female,Delhi,22.0,102037.43968924972,Yes,2023-02-04,USA
401,31.0,Female,Berlin,2.0,32289.886538900253,Yes,2023-02-05,USA
402,38.0,Male,Delhi,17.0,90314.8071925554,No,2023-02-06,USA
403,32.0,Male,London,24.0,115159.36905667387,No,2023-02-07,USA
404,,Female,London,23.0,109480.71492651054,No,2023-02-08,USA
405,32.0,Male,,12.0,71400.48813295015,No,2023-02-09,USA
406,33.0,Male,London,6.0,53111.059043726644,No,2023-02-10,USA
407,45.0,Female,Delhi,24.0,117332.89551048297,Yes,2023-02-11,USA
408,39.0,Male,London,3.0,35193.843935560966,Yes,2023-02-12,USA
409,56.0,Female,Berlin,12.0,70552.43611506799,No,2023-02-13,USA
410,28.0,Female,New York,19.0,599982.8348680119,Yes,2023-02-14,USA
411,49.0,Male,Delhi,0.0,31941.263986241815,No,2023-02-15,USA
412,52.0,Female,New York,7.0,51409.33143090612,No,2023-02-16,USA
413,38.0,Female,Delhi,13.0,75143.11529762532,Yes,2023-02-17,USA
414,26.0,Female,Berlin,15.0,,No,2023-02-18,USA
415,38.0,Female,New York,13.0,72682.11958616188,No,2023-02-19,USA
416,39.0,Female,Tokyo,11.0,65586.73940020846,Yes,2023-02-20,USA
417,42.0,Male,Delhi,18.0,93394.98311054934,No,2023-02-21,USA
418,57.0,Male,Tokyo,22.0,106478.61941605117,No,2023-02-22,USA
419,52.0,Female,New York,14.0,81001.91007768252,Yes,2023-02-23,USA
420,23.0,Female,Tokyo,1.0,29286.965117420015,No,2023-02-24,USA
421,48.0,Male,Tokyo,1.0,32097.27388848485,No,2023-02-25,USA
422,30.0,Female,New York,22.0,106083.13579378564,Yes,2023-02-26,USA
423,55.0,Male,Berlin,21.0,106755.45563249443,No,2023-02-27,USA
424,49.0,Female,Tokyo,18.0,89238.34490172839,Yes,2023-02-28,USA
425,35.0,Female,Tokyo,24.0,114938.60802062035,No,2023-03-01,USA
426,53.0,Female,Berlin,21.0,104511.02203015155,No,2023-03-02,USA
427,27.0,Female,Tokyo,21.0,110085.5889707199,Yes,2023-03-03,USA
428,32.0,Female,Tokyo,16.0,,Yes,2023-03-04,USA
429,50.0,Female,Tokyo,19.0,93871.06672753002,No,2023-03-05,USA
430,41.0,Female,London,9.0,57750.57727110672,No,2023-03-06,USA
431,51.0,Male,Berlin,5.0,599982.8348680119,No,2023-03-07,USA
432,44.0,Male,Tokyo,14.0,86058.74773705087,Yes,2023-03-08,USA
433,40.0,Male,Berlin,21.0,98533.99507620352,No,2023-03-09,USA
434,57.0,Female,Delhi,10.0,61734.77836378062,No,2023-03-10,USA
435,24.0,Female,Delhi,4.0,49263.06603312864,No,2023-03-11,USA
436,48.0,Female,Tokyo,0.0,22987.571812247137,Yes,2023-03-12,USA
437,40.0,Female,Berlin,7.0,57525.40627714952,No,2023-03-13,USA
438,44.0,Female,Berlin,20.0,94347.90261863288,No,2023-03-14,USA
439,52.0,Female,Berlin,11.0,73486.77894611834,Yes,2023-03-15,USA
440,56.0,Female,London,11.0,59820.48925183657,No,2023-03-16,USA
441,54.0,Male,Delhi,4.0,36986.12233499735,Yes,2023-03-17,USA
442,56.0,Female,Berlin,6.0,48820.311060164364,No,2023-03-18,USA
443,22.0,Male,Berlin,3.0,44387.29076069094,No,2023-03-19,USA
444,35.0,Male,,5.0,47376.16699745371,Yes,2023-03-20,USA
445,54.0,Female,,12.0,70657.13970845372,No,2023-03-21,USA
446,56.0,Female,Berlin,19.0,101884.17682985887,No,2023-03-22,USA
447,26.0,Male,New York,14.0,87620.9581537323,Yes,2023-03-23,USA
448,59.0,Male,Berlin,2.0,39689.02913765509,No,2023-03-24,USA
449,32.0,Female,Berlin,22.0,104508.58198759487,No,2023-03-25,USA
450,23.0,Female,London,7.0,52827.42786396291,No,2023-03-26,USA
451,38.0,Male,London,19.0,91346.2104809707,Yes,2023-03-27,USA
452,,Female,Berlin,15.0,82903.2696890162,No,2023-03-28,USA
453,35.0,Female,Berlin,12.0,65481.62805609469,No,2023-03-29,USA
454,53.0,Female,Berlin,17.0,91707.45462123801,Yes,2023-03-30,USA
455,55.0,Male,London,9.0,69522.29618255982,No,2023-03-31,USA
456,46.0,Male,Berlin,18.0,95870.3663191722,No,2023-04-01,USA
457,28.0,Male,Berlin,16.0,84123.40911922026,No,2023-04-02,USA
458,56.0,Female,Tokyo,23.0,112607.74965052716,No,2023-04-03,USA
459,50.0,Female,New York,18.0,99482.13378066351,No,2023-04-04,USA
460,43.0,Male,Delhi,22.0,113281.97854104456,No,2023-04-05,USA
461,34.0,Male,New York,4.0,,Yes,2023-04-06,USA
462,34.0,Male,Tokyo,20.0,102041.18555832929,No,2023-04-07,USA
463,22.0,Female,Delhi,22.0,106367.5940397192,No,2023-04-08,USA
464,57.0,Male,Berlin,8.0,61226.372991654745,No,2023-04-09,USA
465,25.0,Male,Tokyo,11.0,70034.45581526708,No,2023-04-10,USA
466,58.0,Female,Berlin,20.0,90521.11436206222,No,2023-04-11,USA
467,34.0,Female,London,0.0,28607.947654812644,No,2023-04-12,USA
468,59.0,Female,Tokyo,0.0,30794.23345158517,No,2023-04-13,USA
469,45.0,Male,London,14.0,599982.8348680119,No,2023-04-14,USA
470,,Female,Tokyo,1.0,35824.08803946394,No,2023-04-15,USA
471,22.0,Female,Tokyo,21.0,97403.93903309188,Yes,2023-04-16,USA
472,59.0,Male,London,15.0,79306.24381033178,Yes,2023-04-17,USA
473,26.0,Female,Delhi,24.0,119365.24767880054,No,2023-04-18,USA
474,37.0,Male,,7.0,50964.888844542926,Yes,2023-04-19,USA
475,45.0,Male,Berlin,12.0,74295.8678368067,Yes,2023-04-20,USA
476,48.0,Female,Tokyo,20.0,92985.70512836525,Yes,2023-04-21,USA
477,22.0,Female,Berlin,0.0,38325.25862706057,Yes,2023-04-22,USA
478,55.0,Female,London,15.0,81281.78544605097,Yes,2023-04-23,USA
479,57.0,Female,Berlin,6.0,51381.283227790875,No,2023-04-24,USA
480,25.0,Female,London,4.0,44716.14718619586,Yes,2023-04-25,USA
481,21.0,Female,Berlin,21.0,105930.26745732543,No,2023-04-26,USA
482,32.0,Male,New York,22.0,100923.28006805529,No,2023-04-27,USA
483,56.0,Male,New York,2.0,36978.65411665335,No,2023-04-28,USA
484,43.0,Female,New York,11.0,65864.92469687457,Yes,2023-04-29,USA
485,51.0,Male,New York,15.0,75741.77109568691,No,2023-04-30,USA
486,31.0,Female,New York,18.0,96948.48880051484,No,2023-05-01,USA
487,,Male,New York,4.0,42591.30806560164,No,2023-05-02,USA
488,23.0,Male,London,21.0,104470.08170245007,No,2023-05-03,USA
489,34.0,Male,Tokyo,24.0,114719.38167491223,No,2023-05-04,USA
490,36.0,Female,Berlin,13.0,74160.59091049555,Yes,2023-05-05,USA
491,30.0,Male,New York,4.0,51900.109414523125,No,2023-05-06,USA
492,49.0,Female,London,14.0,78810.94138948397,No,2023-05-07,USA
493,30.0,Male,London,16.0,79768.19072929333,No,2023-05-08,USA
494,32.0,Male,London,13.0,73898.47455926673,No,2023-05-09,USA
495,50.0,Male,Tokyo,19.0,98498.95048044845,Yes,2023-05-10,USA
496,21.0,Male,Berlin,4.0,46130.38043748221,No,2023-05-11,USA
497,25.0,Male,Tokyo,11.0,64148.87625895295,Yes,2023-05-12,USA
498,40.0,Female,Delhi,15.0,86217.93002937907,Yes,2023-05-13,USA
499,28.0,Female,London,15.0,75448.53228451584,Yes,2023-05-14,USA
500,32.0,Male,Delhi,20.0,104576.54081046567,Yes,2023-05-15,USA
1,37.0,Female,New York,6.0,45820.23010208056,Yes,2022-01-01,USA
2,,Female,New York,19.0,96079.52598101435,Yes,2022-01-02,USA
3,32.0,Male,Tokyo,14.0,71020.1537137694,No,2022-01-03,USA
4,36.0,Male,Tokyo,10.0,59799.22863362624,No,2022-01-04,USA
5,44.0,Male,New York,7.0,60672.27060743634,Yes,2022-01-05,USA
6,39.0,Female,Delhi,20.0,105293.05522860495,No,2022-01-06,USA
7,28.0,Male,Berlin,6.0,50486.35141384117,No,2022-01-07,USA
8,51.0,Female,Berlin,18.0,91137.34091498182,No,2022-01-08,USA
9,41.0,Male,Tokyo,22.0,107234.03560922737,Yes,2022-01-09,USA
10,37.0,Male,Berlin,10.0,74391.9877138013,No,2022-01-10,USA
11,43.0,Male,New York,10.0,66619.9020350821,No,2022-01-11,USA
12,57.0,Female,New York,23.0,114138.95269983927,No,2022-01-12,USA
13,36.0,Female,Tokyo,20.0,99190.16989667379,No,2022-01-13,USA
14,26.0,Male,Tokyo,3.0,40743.58642846864,No,2022-01-14,USA
15,28.0,Male,Tokyo,7.0,57088.65078714817,Yes,2022-01-15,USA
